feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
SV_86	timepoint	2_post	-0.00377211312213713	0.00207751904357519	20	4	0.106956763898075	0.69838385561089
SV_86	time_responder	1_pre_R	-0.00323488882065795	0.00293805560751241	20	4	0.302905138323157	0.69838385561089
SV_87	timepoint	2_post	-0.000519600396332231	0.000454931270877725	20	3	0.286421032040571	0.69838385561089
SV_87	time_responder	1_pre_R	-0.000685006271053833	0.000643369973222907	20	3	0.31808189699801	0.69838385561089
SV_89	metabolic_responder	R	0.00147283592501266	0.00115054298728914	20	2	0.229553149626928	0.69838385561089
SV_89	time_responder	1_pre_R	-0.000898221309793596	0.000762791564392715	20	2	0.272819580922918	0.69838385561089
SV_9	timepoint	2_post	0.0139581778531694	0.0121903078451576	20	16	0.285297572865858	0.69838385561089
SV_9	time_responder	1_pre_R	0.0221452679008609	0.017239698684125	20	16	0.234894644497074	0.69838385561089
SV_90	time_responder	1_pre_R	0.000831250941377966	0.000792189083621943	20	1	0.324698578515923	0.69838385561089
SV_91	timepoint	2_post	-0.000772675841441107	0.000766432500909022	20	3	0.34290042952657	0.69838385561089
SV_92	metabolic_responder	R	0.00382279953793535	0.00218668093247209	20	6	0.117565369871608	0.69838385561089
SV_93	metabolic_responder	R	0.000258819933846557	0.000159677902863136	20	0	0.126041808385472	0.69838385561089
SV_93	timepoint	2_post	-0.000146353653324044	0.00013596055522012	20	0	0.313117222261075	0.69838385561089
SV_93	time_responder	1_pre_R	-0.000413992704409682	0.000192277261140069	20	0	0.0634677681442694	0.69838385561089
SV_94	timepoint	2_post	0.000314928713147075	0.000142785974155574	20	0	0.0584809729030126	0.69838385561089
SV_95	timepoint	2_post	-0.000498586532520458	0.00039036886367228	20	3	0.237343901913197	0.69838385561089
SV_96	timepoint	2_post	-0.00128764704208449	0.00113424449972348	20	4	0.289137496224172	0.69838385561089
SV_96	time_responder	1_pre_R	-0.00247484258317681	0.00160406395455603	20	4	0.161439566961144	0.69838385561089
SV_97	metabolic_responder	R	0.00311630643768144	0.00179259900500478	20	4	0.105752548018584	0.69838385561089
SV_98	timepoint	2_post	-0.000250847354293584	0.000177787680870974	20	1	0.19594562730381	0.69838385561089
SV_98	time_responder	1_pre_R	-0.000299702520859835	0.000251429749510591	20	1	0.267420946978604	0.69838385561089
SV_99	metabolic_responder	R	0.00186072464577778	0.00124643274574366	20	2	0.158139766760847	0.69838385561089
SV_519	metabolic_responder	R	-6.00812215792925e-05	6.40605713099969e-05	20	1	0.362248202374712	0.69862153315123
SV_100	time_responder	1_pre_R	4.16409714897818e-05	4.47658015343093e-05	20	0	0.366092666215281	0.699097599189823
SV_257	metabolic_responder	R	0.000201498530563739	0.000214034123044152	20	0	0.365239079416721	0.699097599189823
SV_271	metabolic_responder	R	0.000589527595474179	0.000627732726082836	20	2	0.366193980528002	0.699097599189823
SV_401	time_responder	1_pre_R	0.000106327095524807	0.000110296882778552	20	20	0.363270805896804	0.699097599189823
SV_474	time_responder	1_pre_R	0.00060885550880416	0.000634071558702244	20	1	0.365057649919806	0.699097599189823
SV_54	timepoint	2_post	-3.71224746512595e-05	3.97172841810559e-05	20	0	0.363852280362874	0.699097599189823
SV_541	time_responder	1_pre_R	9.09561958673388e-05	9.49357603662196e-05	20	20	0.366076770904669	0.699097599189823
SV_99	time_responder	1_pre_R	-0.00130261875474175	0.00135483736831168	20	2	0.3644775666656	0.699097599189823
SV_729	time_responder	1_pre_R	8.11092054863613e-05	8.47895020784309e-05	20	20	0.366782303585775	0.69933775916985
SV_490	time_responder	1_pre_R	-6.5023871201906e-05	7.01929366298392e-05	20	0	0.368022382571863	0.700818441371104
SV_123	timepoint	2_post	0.000234567095761835	0.000251303289926231	20	3	0.377923485669747	0.701866984584314
SV_125	time_responder	1_pre_R	0.00230372814679302	0.00244589547474085	20	4	0.373824681968058	0.701866984584314
SV_166	time_responder	1_pre_R	6.12734950622223e-05	6.52841918040198e-05	20	19	0.375421318514549	0.701866984584314
SV_213	time_responder	1_pre_R	-0.00098474169643193	0.00104833194998956	20	2	0.375046913613258	0.701866984584314
SV_218	metabolic_responder	R	0.00180661290956928	0.00198923268075458	20	3	0.377251472828379	0.701866984584314
SV_234	timepoint	2_post	0.000161484237967753	0.000176335033364379	20	1	0.373378566172731	0.701866984584314
SV_36	timepoint	2_post	0.000449560269239425	0.000488432464692389	20	3	0.371025945221442	0.701866984584314
SV_37	metabolic_responder	R	-0.000253115665471255	0.000275652788250555	20	1	0.372928178387778	0.701866984584314
SV_376	time_responder	1_pre_R	0.000879696197812565	0.000941268202733466	20	1	0.377348864997963	0.701866984584314
SV_443	time_responder	1_pre_R	0.000942867499209963	0.000998550888750676	20	1	0.372688561308881	0.701866984584314
SV_505	metabolic_responder	R	0.000140952969626638	0.000150881360622173	20	0	0.374009962856113	0.701866984584314
SV_52	timepoint	2_post	0.000158646966644915	0.000171729296469181	20	0	0.36930322684714	0.701866984584314
SV_568	timepoint	2_post	4.28202786039717e-05	4.72037050849427e-05	20	0	0.377793734876921	0.701866984584314
SV_57	timepoint	2_post	-0.000289777262513085	0.000317372568046129	20	1	0.374769426218427	0.701866984584314
SV_57	time_responder	1_pre_R	-0.000406927736115058	0.000448832590056014	20	1	0.378051361267052	0.701866984584314
SV_653	time_responder	1_pre_R	8.68036390244235e-05	9.13444809674432e-05	20	20	0.369787117785689	0.701866984584314
SV_76	metabolic_responder	R	0.000635493197686961	0.000680583741485345	20	5	0.371064819202328	0.701866984584314
SV_760	time_responder	1_pre_R	6.78221591921342e-05	7.15170846908424e-05	20	19	0.370721785758608	0.701866984584314
SV_779	time_responder	1_pre_R	4.91913759681218e-05	5.26587339168088e-05	20	0	0.377558474620689	0.701866984584314
SV_80	time_responder	1_pre_R	-0.0011301896608067	0.00121057014002394	20	10	0.37782696822713	0.701866984584314
SV_800	time_responder	1_pre_R	6.31313965822175e-05	6.76950846180996e-05	20	19	0.378321159018661	0.701866984584314
SV_195	time_responder	1_pre_R	-0.00317190896620065	0.00350671411348682	20	2	0.379135792601447	0.701906785292957
SV_33	metabolic_responder	R	0.00304923886498179	0.00335280465350122	20	13	0.380199508700352	0.701906785292957
SV_346	time_responder	1_pre_R	5.24687856355866e-05	5.64950879574436e-05	20	0	0.380197086444358	0.701906785292957
SV_73	time_responder	1_pre_R	0.00256334063892038	0.00275878755398958	20	3	0.379990757912501	0.701906785292957
SV_722	time_responder	1_pre_R	3.69148361057559e-05	3.99351800905352e-05	20	0	0.382329967002922	0.704979158668802
SV_40	timepoint	2_post	-0.000239897146203094	0.000267670028439998	20	0	0.383410042486422	0.705492219964918
SV_642	timepoint	2_post	-4.4873594795989e-05	5.00827782783909e-05	20	0	0.383541405298388	0.705492219964918
SV_538	metabolic_responder	R	-0.000262779547495313	0.000285744355501669	20	0	0.384075392236604	0.705616030451695
SV_165	timepoint	2_post	-0.000131380505057025	0.000146974413100227	20	18	0.384624277668274	0.705766878439842
SV_264	metabolic_responder	R	4.74012858265444e-05	5.3179260989838e-05	20	0	0.385950273353622	0.706037646041418
SV_37	time_responder	1_pre_R	0.000310625450391017	0.000338906114452288	20	1	0.386172707193289	0.706037646041418
SV_728	time_responder	1_pre_R	0.000274061177577442	0.000307327269952293	20	1	0.385738187246817	0.706037646041418
SV_120	timepoint	2_post	-0.000658359835209017	0.000726684035114232	20	3	0.391416854258906	0.709688256104945
SV_170	time_responder	1_pre_R	0.00297151533963293	0.00336908012148887	20	3	0.390837230540622	0.709688256104945
SV_214	time_responder	1_pre_R	0.00124331538001162	0.00137246197141191	20	2	0.391455030153124	0.709688256104945
SV_233	time_responder	1_pre_R	-0.000286336638764505	0.000315408576008335	20	0	0.390495933851245	0.709688256104945
SV_264	time_responder	1_pre_R	-6.65660184404192e-05	7.52068321288074e-05	20	0	0.389207726431026	0.709688256104945
SV_413	metabolic_responder	R	-2.50874347689233e-05	2.83108046053229e-05	20	0	0.388665137113429	0.709688256104945
SV_697	time_responder	1_pre_R	-0.000268262924652588	0.00030446438184945	20	0	0.391308674293347	0.709688256104945
SV_144	time_responder	1_pre_R	-0.00177632945121524	0.00196420313221432	20	2	0.392228220259145	0.71023840602614
SV_186	time_responder	1_pre_R	-0.000424151451156249	0.000471813583827064	20	5	0.394915049898094	0.71084708981657
SV_334	time_responder	1_pre_R	-0.000320790308790619	0.000356680915360025	20	1	0.394716898053435	0.71084708981657
SV_44	timepoint	2_post	0.000167579198656794	0.000191292344329451	20	0	0.39397214618836	0.71084708981657
SV_5	time_responder	1_pre_R	-0.017822809420388	0.0198228892021769	20	20	0.394854113431124	0.71084708981657
SV_503	timepoint	2_post	0.000140342124311129	0.000155913125559573	20	0	0.394338928986021	0.71084708981657
SV_263	time_responder	1_pre_R	0.00161112564650819	0.00179608063241768	20	1	0.39589799066976	0.710923707711019
SV_491	timepoint	2_post	-1.18436998359874e-05	1.35749540443346e-05	20	0	0.395858314859663	0.710923707711019
SV_13	timepoint	2_post	0.00139525068737929	0.00155809162140993	20	20	0.396670351592346	0.711465683994813
SV_142	time_responder	1_pre_R	0.000203049075142049	0.000228206334505747	20	0	0.399559199964125	0.714574076301513
SV_2	time_responder	1_pre_R	0.00248456816052155	0.00286819311071772	20	16	0.399157916486619	0.714574076301513
SV_246	time_responder	1_pre_R	0.000665330451245102	0.000748985159675241	20	7	0.400293811261496	0.714574076301513
SV_88	timepoint	2_post	0.000459683636337452	0.000517217772947643	20	3	0.400064424580587	0.714574076301513
SV_619	time_responder	1_pre_R	0.000140173669867468	0.000158090112977756	20	0	0.401124743343358	0.715212985772592
SV_650	time_responder	1_pre_R	0.000238782829917521	0.000277356930899901	20	0	0.401998363624808	0.715926414370683
SV_318	metabolic_responder	R	-0.000456663314221026	0.000518466483895033	20	2	0.40325061060483	0.717311674393532
SV_388	time_responder	1_pre_R	-0.000149997838353321	0.000170163326877591	20	2	0.403756619329705	0.71736781248709
SV_792	timepoint	2_post	4.72502196273712e-05	5.36673308002127e-05	20	0	0.404299807743027	0.717489799656639
SV_115	timepoint	2_post	-0.00051612820640463	0.000587994330169513	20	5	0.405653439864418	0.719048066910904
SV_32	time_responder	1_pre_R	-0.0060845123500239	0.00697187612443532	20	13	0.408244159716735	0.722792938514875
SV_147	time_responder	1_pre_R	0.000123164582250149	0.00014131982248514	20	0	0.40885653608988	0.722888816840127
SV_241	metabolic_responder	R	0.000353800928863628	0.000412310491147736	20	1	0.409254515353934	0.722888816840127
SV_110	timepoint	2_post	-0.000221514271299793	0.000255023992889588	20	1	0.410364691239717	0.723256008197197
SV_182	timepoint	2_post	4.13652072944329e-05	4.76794525998636e-05	20	0	0.410897427937429	0.723256008197197
SV_452	time_responder	1_pre_R	0.000392623798773193	0.000452399846817347	20	1	0.41074255910406	0.723256008197197
SV_25	timepoint	2_post	0.000216537139180767	0.000250278575976091	20	4	0.412129134106773	0.723738967211894
SV_668	metabolic_responder	R	-6.57884340144397e-05	7.81099833323378e-05	20	0	0.41205920203797	0.723738967211894
SV_416	metabolic_responder	R	-0.000378485849611732	0.000440291005993411	20	2	0.413301608368396	0.724955953425772
SV_200	metabolic_responder	R	0.0014774410285166	0.00172077566171355	20	3	0.414329974979147	0.725077456213507
SV_547	metabolic_responder	R	0.000314911874188027	0.000366328219323158	20	1	0.414076183370308	0.725077456213507
SV_136	time_responder	1_pre_R	0.000473805585569943	0.000551892520204076	20	4	0.415590613032077	0.726442782548556
SV_197	time_responder	1_pre_R	-6.05450767175948e-05	7.08275755714326e-05	20	0	0.417511768422361	0.727278564348629
SV_418	time_responder	1_pre_R	-0.000129131387525969	0.000150958452080467	20	0	0.417205697590068	0.727278564348629
SV_55	time_responder	1_pre_R	0.00315385655702823	0.00368918667024352	20	3	0.417475968020942	0.727278564348629
SV_578	time_responder	1_pre_R	9.06948547321374e-05	0.000106752444536329	20	0	0.42025408444449	0.730340096875757
SV_636	timepoint	2_post	-0.000125023176690872	0.000147431431183054	20	0	0.421078909280406	0.730340096875757
SV_642	metabolic_responder	R	4.13455897311725e-05	5.00827782783909e-05	20	0	0.421201431531521	0.730340096875757
SV_85	time_responder	1_pre_R	0.00565659909247456	0.00665842535477185	20	3	0.420275222024816	0.730340096875757
SV_284	time_responder	1_pre_R	-0.000189218031321342	0.000230293682480274	20	0	0.423357890306133	0.73323840795289
SV_112	time_responder	1_pre_R	-0.00350041329973485	0.00415671853567383	20	4	0.424184138822761	0.733828853432511
SV_472	time_responder	1_pre_R	-0.000143664213189042	0.000171853399863735	20	0	0.427433200726732	0.738604570855792
SV_372	time_responder	1_pre_R	0.000289228968282264	0.000356058420938564	20	1	0.428536210296337	0.739665239689568
SV_122	metabolic_responder	R	0.000439181160182369	0.000529680995507553	20	2	0.430136469907226	0.741580778220895
SV_30	time_responder	1_pre_R	1.77784515495188e-05	2.15287429285273e-05	20	20	0.432852172347834	0.745412852608116
SV_154	time_responder	1_pre_R	-0.000556500442870471	0.000678722091206046	20	6	0.436005362788509	0.745953148042633
SV_196	time_responder	1_pre_R	0.000418375009026162	0.000513837961264347	20	1	0.439083218620437	0.745953148042633
SV_2	timepoint	2_post	0.00162059135752003	0.00202811879834104	20	16	0.43595688559358	0.745953148042633
SV_230	time_responder	1_pre_R	-7.10614801104152e-05	8.76384775297756e-05	20	2	0.440906225516248	0.745953148042633
SV_28	metabolic_responder	R	-0.00418405666441975	0.00525370064018018	20	16	0.438399813108565	0.745953148042633
SV_287	timepoint	2_post	0.000206603292959244	0.000254448827740554	20	1	0.440301535042058	0.745953148042633
SV_371	metabolic_responder	R	0.000472846587236502	0.000580428626661097	20	2	0.438030975811929	0.745953148042633
SV_414	metabolic_responder	R	3.97047012043788e-05	3.71040072605328e-05	20	0	0.439741390858804	0.745953148042633
SV_416	time_responder	1_pre_R	-0.000136424729002382	0.000168199190324902	20	2	0.440774881184015	0.745953148042633
SV_421	metabolic_responder	R	-0.000580949425945989	0.000731694772434536	20	2	0.438826167716344	0.745953148042633
SV_433	time_responder	1_pre_R	-0.000101046850024882	0.000124785962830885	20	0	0.441495498744414	0.745953148042633
SV_46	timepoint	2_post	0.00031236877578229	0.000394951789768249	20	2	0.440567126996419	0.745953148042633
SV_607	time_responder	1_pre_R	-5.13564987315514e-05	6.30347552251435e-05	20	0	0.438803715201219	0.745953148042633
SV_65	timepoint	2_post	0.00102789097409504	0.00125643967604867	20	3	0.436988198829596	0.745953148042633
SV_7	timepoint	2_post	-0.000897004423455156	0.00110788411760468	20	17	0.441552954694548	0.745953148042633
SV_80	metabolic_responder	R	-0.00126886684678851	0.00157683867399919	20	10	0.438537084599915	0.745953148042633
SV_90	metabolic_responder	R	0.000566235675198612	0.000705817346151961	20	1	0.435753020113439	0.745953148042633
SV_31	metabolic_responder	R	0.000739398528991501	0.000939097445052406	20	4	0.443260829008813	0.747168755252314
SV_572	metabolic_responder	R	1.62466153720307e-05	2.06558738696138e-05	20	0	0.443047183741194	0.747168755252314
SV_663	time_responder	1_pre_R	-0.000147061205399728	0.000182562681115952	20	0	0.443790895350788	0.747229213552775
SV_252	time_responder	1_pre_R	0.000613636044338461	0.000773017734379783	20	1	0.450203200711529	0.756347711920236
SV_446	metabolic_responder	R	-0.000648218621310763	0.00081999381073101	20	2	0.450469587023117	0.756347711920236
SV_567	metabolic_responder	R	-0.000130471117747232	0.000168753268753507	20	0	0.450707201349294	0.756347711920236
SV_180	metabolic_responder	R	-0.00081709364733117	0.00105546863681742	20	3	0.451865903638325	0.757031427046956
SV_8	time_responder	1_pre_R	-0.0103635140653856	0.0131126227777975	20	10	0.452115991153043	0.757031427046956
SV_274	metabolic_responder	R	0.000170141486408545	0.000221549906762642	20	1	0.453698655318854	0.758002615295147
SV_480	timepoint	2_post	8.1860821737381e-05	0.00010657268515223	20	0	0.453603056260731	0.758002615295147
SV_407	metabolic_responder	R	-8.1891134144823e-05	0.000107196153326842	20	20	0.456023324809385	0.761045548688511
SV_779	metabolic_responder	R	0.000102771966585926	0.000131939172942347	20	0	0.45676844271472	0.76144860571627
SV_171	time_responder	1_pre_R	-9.03017676479608e-05	0.000119607371949498	20	0	0.461227595409967	0.765176634556783
SV_297	timepoint	2_post	-0.000313221624462186	0.000414912206379169	20	1	0.461270976296408	0.765176634556783
SV_32	metabolic_responder	R	-0.0125317114227764	0.0162747125933668	20	13	0.461535112907266	0.765176634556783
SV_398	time_responder	1_pre_R	1.10742129986952e-05	1.4966191865189e-05	20	20	0.460594762145126	0.765176634556783
SV_576	timepoint	2_post	3.86118768327002e-05	4.97096468508015e-05	20	0	0.459655337973381	0.765176634556783
SV_426	time_responder	1_pre_R	-3.87853660081442e-05	5.04707054045708e-05	20	0	0.464284989771821	0.768712867395492
SV_758	timepoint	2_post	-5.37945087194639e-05	7.18148737693072e-05	20	0	0.464684894708651	0.768712867395492
SV_143	timepoint	2_post	0.000460632189868459	0.000602378034777693	20	4	0.466411869306178	0.769885094313254
SV_53	time_responder	1_pre_R	-0.000528061923369522	0.00070697779061314	20	1	0.465942009150086	0.769885094313254
SV_1	timepoint	2_post	-0.0117384927332854	0.0158125252384859	20	19	0.468631918344036	0.770186370148024
SV_486	metabolic_responder	R	-8.34875448997957e-05	0.000109689971865657	20	0	0.467704779206075	0.770186370148024
SV_61	time_responder	1_pre_R	0.00729493392734215	0.0095699605422506	20	4	0.467773112803655	0.770186370148024
SV_65	time_responder	1_pre_R	0.00135232814981646	0.00177687403017169	20	3	0.468451915710267	0.770186370148024
SV_259	time_responder	1_pre_R	0.000517548652703817	0.000681807123584242	20	2	0.469573026132089	0.770895130848771
SV_259	timepoint	2_post	0.000363519091080206	0.000482110440547712	20	2	0.472444774231665	0.774768436700952
SV_425	timepoint	2_post	0.000110162343138272	0.000146755825932221	20	0	0.474360712662733	0.77637908273921
SV_668	time_responder	1_pre_R	8.08267963877911e-05	0.000110464197785329	20	0	0.474932389979332	0.77637908273921
SV_7	metabolic_responder	R	0.000929852392946728	0.00126918092650506	20	17	0.474967362125509	0.77637908273921
SV_180	time_responder	1_pre_R	-0.000866943245355092	0.00116067341848349	20	3	0.476481402026444	0.776855546312825
SV_466	time_responder	1_pre_R	-0.000622317774133293	0.000854175575608471	20	1	0.476800229483003	0.776855546312825
SV_643	time_responder	1_pre_R	0.000149367831178984	0.000204819345080397	20	0	0.476379709704768	0.776855546312825
SV_569	metabolic_responder	R	-0.000135080860033197	0.000185971372237739	20	0	0.478114721225053	0.778158728194058
SV_484	time_responder	1_pre_R	0.000215792235823098	0.000290438561135514	20	1	0.478736831675038	0.778333429561998
SV_19	timepoint	2_post	0.00339908674982207	0.00458417543193977	20	12	0.479599308947335	0.778898125809206
SV_178	metabolic_responder	R	-0.000881400009158156	0.00119699759628099	20	3	0.481441375304367	0.779378329186513
SV_298	metabolic_responder	R	-0.000451214313790048	0.000620012177908298	20	3	0.481121902679225	0.779378329186513
SV_324	time_responder	1_pre_R	-0.00012382691183191	0.000167379716593072	20	0	0.480566978843178	0.779378329186513
SV_189	time_responder	1_pre_R	-0.0009560245456264	0.00130215153471046	20	4	0.483794776495284	0.78235048348756
SV_57	metabolic_responder	R	0.000226739678941838	0.000317372568046129	20	1	0.485256412451716	0.783875743191234
SV_82	timepoint	2_post	-0.000291180080831664	0.000399149905399995	20	8	0.486502722685238	0.785050284631889
SV_484	metabolic_responder	R	0.0002658980974093	0.000371175712458466	20	1	0.488965460998541	0.788183131161827
SV_202	time_responder	1_pre_R	0.000493440576597611	0.000681467953960607	20	2	0.489643985161569	0.78843632115473
SV_538	time_responder	1_pre_R	-4.37733873040372e-05	6.06562998374506e-05	20	0	0.491053080213928	0.789864103493042
SV_141	time_responder	1_pre_R	-0.000595985972845143	0.000852202383442015	20	1	0.494376948459788	0.792680748749947
SV_578	metabolic_responder	R	-0.00010247879576743	0.000144635163384578	20	0	0.494099887627884	0.792680748749947
SV_6	time_responder	1_pre_R	-0.00116206162256937	0.0016596375082444	20	15	0.493864990229453	0.792680748749947
SV_111	metabolic_responder	R	0.000580491149581583	0.00082448593260458	20	11	0.496052106321977	0.794524136397065
SV_251	time_responder	1_pre_R	5.19309896929111e-05	7.48796877301129e-05	20	0	0.497925116558047	0.796680186492875
SV_301	time_responder	1_pre_R	-0.000781876270088448	0.00110709381679434	20	1	0.500085133445337	0.796815781872417
SV_40	metabolic_responder	R	-0.000185119792896576	0.000267670028439998	20	0	0.499103778302424	0.796815781872417
SV_52	metabolic_responder	R	0.000118482871241746	0.000171729296469181	20	0	0.500117841929183	0.796815781872417
SV_56	timepoint	2_post	0.000417816047430772	0.000591048125022231	20	9	0.499693531293081	0.796815781872417
SV_206	metabolic_responder	R	0.000289729456279602	0.000416239211111266	20	1	0.501416970734422	0.798044694474154
SV_118	metabolic_responder	R	0.000119475202460383	0.000174314974637154	20	0	0.502926029308699	0.798764870078522
SV_88	time_responder	1_pre_R	0.000513496576776431	0.000731456389202965	20	3	0.502576733560367	0.798764870078522
SV_92	time_responder	1_pre_R	-0.000350385958564451	0.000504309421090841	20	6	0.506864380541259	0.804175176682459
SV_123	time_responder	1_pre_R	-0.000244298816875609	0.000355396520882654	20	3	0.51126461235105	0.8084289155988
SV_160	metabolic_responder	R	-0.000696491742364053	0.00103587412015717	20	2	0.511261233957832	0.8084289155988
SV_41	timepoint	2_post	0.00222500532533689	0.00322760556448963	20	6	0.510089040812546	0.8084289155988
SV_471	timepoint	2_post	5.17549177982201e-05	7.53680495112641e-05	20	0	0.511684174754002	0.8084289155988
SV_13	time_responder	1_pre_R	0.00150863538190047	0.00220347430241781	20	20	0.512900542921333	0.808660710007358
SV_544	metabolic_responder	R	-0.000104463159716051	0.000156044997712804	20	0	0.512758577351194	0.808660710007358
SV_44	time_responder	1_pre_R	0.000180637129938466	0.000270528227728854	20	0	0.513829086920683	0.809280811900075
SV_351	time_responder	1_pre_R	0.000271422891619125	0.000398157768119891	20	1	0.514677401012683	0.809773392644304
SV_234	time_responder	1_pre_R	0.00016521242377823	0.000249375395705417	20	1	0.517078075806184	0.811860904069523
SV_78	metabolic_responder	R	0.00275384777158652	0.00410055040987334	20	10	0.516888352185463	0.811860904069523
SV_59	time_responder	1_pre_R	0.000100696370051645	0.000152762622486366	20	0	0.519162469676973	0.81428802297882
SV_409	timepoint	2_post	-1.63497680806465e-05	2.49123212566286e-05	20	0	0.52096354347186	0.815421198477693
SV_76	timepoint	2_post	0.000247967575043135	0.00036915155786666	20	5	0.5206819644106	0.815421198477693
SV_47	metabolic_responder	R	0.00147281832934555	0.00224693241651379	20	16	0.523151454168613	0.817998964532516
SV_327	metabolic_responder	R	-0.000133340402817625	0.000206932609298009	20	0	0.528601430810511	0.825666697712286
SV_368	timepoint	2_post	8.82270484361661e-05	0.000137666776210029	20	0	0.530677546546477	0.828054128357352
SV_20	timepoint	2_post	0.000453978692738553	0.000698696436358946	20	11	0.534061028233465	0.830761599474279
SV_247	time_responder	1_pre_R	-0.000198552200242945	0.000305421771433004	20	0	0.533851896329811	0.830761599474279
SV_379	metabolic_responder	R	9.69601218354416e-05	0.000152082436811699	20	0	0.533226185264782	0.830761599474279
SV_97	time_responder	1_pre_R	-0.00118366763688865	0.00182681138962781	20	4	0.535171811380576	0.831633893943917
SV_15	metabolic_responder	R	0.0129677045558872	0.0203220893407408	20	20	0.537059013686471	0.83285459353225
SV_320	timepoint	2_post	-0.000115026609860116	0.000178137560670351	20	1	0.536539267790839	0.83285459353225
SV_177	timepoint	2_post	8.94266408143982e-06	1.42961459670773e-05	20	0	0.540443971773778	0.832977864752246
SV_319	timepoint	2_post	-2.23707106579384e-05	3.48960101580857e-05	20	0	0.539405178365252	0.832977864752246
SV_433	metabolic_responder	R	0.000115506080707093	0.000182021259610307	20	0	0.539822444506152	0.832977864752246
SV_535	timepoint	2_post	-9.47365892282261e-05	0.000151268784379036	20	0	0.539964245690765	0.832977864752246
SV_629	timepoint	2_post	-4.41918855611625e-05	6.88107002930685e-05	20	0	0.538691911384661	0.832977864752246
SV_79	time_responder	1_pre_R	0.00264349558364107	0.00411886551329872	20	9	0.538952185972835	0.832977864752246
SV_213	metabolic_responder	R	-0.00102400588475876	0.00162343219916576	20	2	0.542569134336516	0.835401762848078
SV_277	timepoint	2_post	0.000136998561471191	0.000221247840944055	20	0	0.544495792712263	0.836724044747632
SV_431	metabolic_responder	R	-0.000323357357786723	0.000513622590637534	20	1	0.544534695788141	0.836724044747632
SV_80	timepoint	2_post	-0.000540757674620143	0.000856002355112876	20	10	0.545191330575378	0.83688252977662
SV_261	metabolic_responder	R	-4.03661890289609e-05	6.49042765444594e-05	20	18	0.547969828363057	0.83952698039274
SV_575	time_responder	1_pre_R	-5.05694951873012e-05	8.06311118921367e-05	20	0	0.548024556645261	0.83952698039274
SV_576	metabolic_responder	R	6.82604716887044e-05	0.000109972356088451	20	0	0.548959509421202	0.840108075146617
SV_142	metabolic_responder	R	-9.86403821538059e-05	0.00016219452491784	20	0	0.551617669413098	0.842470622376368
SV_471	metabolic_responder	R	7.99750876803735e-05	0.00013018289551959	20	0	0.551386728166708	0.842470622376368
SV_233	metabolic_responder	R	0.00022735785507273	0.000374898560086714	20	0	0.55621490720527	0.846905942397078
SV_331	metabolic_responder	R	-0.000157668620490699	0.000260495753259178	20	1	0.556940967138894	0.846905942397078
SV_585	metabolic_responder	R	1.76673186650883e-05	2.93774879960104e-05	20	20	0.556006072883609	0.846905942397078
SV_6	timepoint	2_post	0.000706970396106812	0.00117354093639116	20	15	0.555333763951869	0.846905942397078
SV_79	timepoint	2_post	0.00178338132066901	0.00291247773524894	20	9	0.557322362886966	0.846905942397078
SV_188	metabolic_responder	R	-0.000381972536322178	0.000639714370133574	20	4	0.559327252511568	0.84824754844282
SV_295	metabolic_responder	R	0.000494405975776733	0.000828520398437855	20	2	0.559035039608023	0.84824754844282
SV_60	metabolic_responder	R	0.00107491906633284	0.00180226926285132	20	4	0.560815323580391	0.849509589604619
SV_649	timepoint	2_post	4.1200226290955e-05	6.94440556170318e-05	20	0	0.561283121703052	0.849509589604619
SV_795	metabolic_responder	R	9.0932417314936e-05	0.000155352881157614	20	0	0.566491670239898	0.856535405402726
SV_503	time_responder	1_pre_R	0.00013158673808632	0.000220494456718327	20	0	0.567154864503308	0.856681473655346
SV_48	timepoint	2_post	-0.00172431987948394	0.0028961763925244	20	11	0.568046707503665	0.857172277191159
SV_304	metabolic_responder	R	0.00035424064385395	0.000607350107524526	20	3	0.569140904043731	0.857967145477689
SV_437	time_responder	1_pre_R	0.000137352182461424	0.000236843443519642	20	0	0.570040237677466	0.858320920167951
SV_70	time_responder	1_pre_R	0.00175545300656275	0.00296774769033455	20	3	0.570510929079888	0.858320920167951
SV_20	metabolic_responder	R	0.000965913948487302	0.00164688505410679	20	11	0.571111339932769	0.858370125226985
SV_331	time_responder	1_pre_R	-0.00012857443012977	0.000220186836108012	20	1	0.575355788940545	0.863219399630436
SV_569	timepoint	2_post	-0.000106317007943251	0.000185971372237739	20	0	0.575479599753624	0.863219399630436
SV_579	time_responder	1_pre_R	4.82208233164722e-06	8.50143797726217e-06	20	0	0.576241335763492	0.863505351510802
SV_277	metabolic_responder	R	-0.000125979404228784	0.000221247840944055	20	0	0.576989325735628	0.86356067611703
SV_306	timepoint	2_post	-8.13603715963546e-05	0.000140103726394897	20	0	0.577420531451268	0.86356067611703
SV_375	time_responder	1_pre_R	-0.00010768113502809	0.000186619852774293	20	0	0.579804356660278	0.8662689597533
SV_646	metabolic_responder	R	-3.66469010231544e-05	6.51900335926157e-05	20	0	0.582499126643625	0.86943601133777
SV_492	metabolic_responder	R	-9.86698742803911e-05	0.000176363215884677	20	20	0.583588847362995	0.87020348837559
SV_245	timepoint	2_post	0.000179399097821609	0.000316379760446109	20	2	0.586242868418235	0.870726146412938
